course_id,course_title,url,is_paid,level,subject,language,img
482924,Mastering Retouching and Restoration (15 projects Included),https://www.udemy.com/mastering-beauty-retouching-and-photo-restoration/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
738198,Make flat design trees in Adobe Illustrator in 30 minutes!,https://www.udemy.com/make-flat-design-trees-in-adobe-illustrator-in-30-minutes/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
768366,Photoshop Fantastic!  The Comprehensive Guide to Photoshop,https://www.udemy.com/photoshopfantastic/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
632136,Drawing in PowerPoint: Block diagram + Experiments + Cartoon,https://www.udemy.com/how-to-draw-in-powerpoint/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
663702,Graphic Design: Double Your Sales With Canva,https://www.udemy.com/canva-marketing/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
558432,Easy Typography Tips to Beautify and Strengthen Your Work,https://www.udemy.com/typography-tips/,TRUE,Intermediate LevelLevel,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
628786,Adobe Illustrator Advanced Vector Artwork,https://www.udemy.com/adobe-illustrator-advance-vector-artwork/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
133968,Web Elements Design With Photoshop,https://www.udemy.com/web-elements-design-with-photoshop/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
938680,Logo Design Made Easy: Create your own logo in PowerPoint,https://www.udemy.com/logodesignmadeeasy/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
691641,Typografie  Die besten Schriftarten im Geschäftsalltag,https://www.udemy.com/typographie-schriftarten/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
801186,Lettering,https://www.udemy.com/saibala-lettering/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
906760,Corel Draw x7,https://www.udemy.com/coreldrawx7/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
705444,Adobe Photoshop CC  Fundamentos,https://www.udemy.com/photoshop-cc-fundamentos/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
601092,Curso de Diseño e Ilustracion de Armas para Videojuegos,https://www.udemy.com/curso-de-diseno-e-ilustracion-de-armas-para-videojuegos/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1246518,Photoshop  Composição vintage,https://www.udemy.com/curso-de-photoshop-composicao-vintage/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1181652,Photoshop: Automatiza invitaciones con bloc de notas y Excel,https://www.udemy.com/curso-photoshop-automatiza-invitaciones-bloc-de-notas-excel/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
913768,Illustrator CC 2016 Power Workshops (Deutsch),https://www.udemy.com/illustrator-cc-2016-power-workshops-deutsch/,TRUE,Intermediate LevelLevel,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
648350,Curso Blender 3D  do Básico ao Avançado ,https://www.udemy.com/blender-3d-curso-completo/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1161864,Diseño impreso  Preimpresión para offset en Illustrator,https://www.udemy.com/diseno-impreso/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
374404,Fundamentos de la Tipografía  Para un diseño eficaz,https://www.udemy.com/los-fundamentos-de-la-tipografia/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
967486,الدورة الشاملة illustrator from zero to hero,https://www.udemy.com/illustrator-arabic/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
496302,Designing an eBook Cover that Sells,https://www.udemy.com/designing-an-ebook-cover/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1163644,Master Terrazzo: Creating Vector Tiles with Adobe Illustrati,https://www.udemy.com/master-terrazzo/,TRUE,Intermediate LevelLevel,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
909970,Paint atmospheric sunset with soft pastel!,https://www.udemy.com/catch-the-sunset/,TRUE,Intermediate LevelLevel,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
297702,Earn and Learn to create Logo designs in Illustrator quickly,https://www.udemy.com/learn-to-create-wicked-logo-designs-in-illustrator-quickly/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
978272,Create your own Photoshop brush preset!,https://www.udemy.com/create-autumn-leaf-brushes/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
37821,Quick and Quirky Caricatures  Learn in an Hour!,https://www.udemy.com/quick-and-quirky-caricatures/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
514398,Finalize Production Files | Photoshop Illustrator InDesign,https://www.udemy.com/finalize-production-files/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
544944,How to illustrate in Flash ,https://www.udemy.com/how-to-illustrate-in-flash/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
326338,OpenCV Computer Vision Application Programming ,https://www.udemy.com/opencv-computer-vision-application-programming/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
600366,Turn your animated greeting card carousel into a music video,https://www.udemy.com/turn-your-animated-greeting-card-carousel-into-a-music-video/,TRUE,Intermediate LevelLevel,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1088924,Mastering Photoshop Elements 15 Made Easy Training Tutorial,https://www.udemy.com/mastering-photoshop-elements-15-made-easy-training-tutorial/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
574194,Manipulate Photos with GIMP,https://www.udemy.com/photo-manipulation-in-gimp/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
865634,Learn to Draw Pretty Faces for Comic Books,https://www.udemy.com/learn-to-draw-pretty-faces-for-comic-books/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
400130,The Business Graphic Design with Photoshop & Illustrator,https://www.udemy.com/businessgraphicdesign/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
563708,Bestseller!! Learn Illustrator CC in 1 Hour,https://www.udemy.com/1hourillustrator/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1228900,Learn Professional BookCover Designing Photoshop 4 Beginner,https://www.udemy.com/learn-professional-book-cover-designing-photoshop/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
178044,How To Make Graphics For A Website,https://www.udemy.com/how-to-make-graphics-for-a-website/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
933888,Adobe Illustrator: How to Draw Squared Animals Icons,https://www.udemy.com/adobe-illustrator-how-to-draw-squared-animals-icons/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
516394,Book Covers and Graphic Design with PowerPoint 2013/2016/365,https://www.udemy.com/book-cover-design-with-microsoft-powerpoint-2013/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1195812,Getting Started With Digital Painting Using Krita,https://www.udemy.com/getting-started-with-digital-painting-using-krita/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
590622,Logo Design  Guide to Logo Design in Photoshop,https://www.udemy.com/graphic-design-mastering-logo-design/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
249126,Logo Design Essentials ,https://www.udemy.com/logo-design/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1163768,Fundamentals of Character Design: From Concept to Vector,https://www.udemy.com/fundamentals-of-character-design-from-concept-to-vector/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1131780,"Whiteboard Animation, Beginner To Expert  In 1 Hour!",https://www.udemy.com/whiteboardanimation/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
909486,Drawing Fun Caricatures! :) The Best Method!,https://www.udemy.com/caricature/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
368958,Advanced Graphic DesignPhotoshop CC 2014 for Photographers,https://www.udemy.com/advanced-graphic-design-photoshop-cc-2014-for-photographers/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
201812,Design Beautiful & Professional Ebooks Using FREE Software,https://www.udemy.com/ebook-layouts/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
484896,Desktop Publishing 101: Simplified Editing,https://www.udemy.com/desktop-publishing-101-learn-editing-in-a-simplified-way/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
553832,Create Professional Character Designs in Photoshop,https://www.udemy.com/create-professional-character-designs-in-photoshop/,TRUE,Intermediate LevelLevel,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
452182,How to Make a Custom Graphic From Sketches ,https://www.udemy.com/how-create-vector-art-from-drawings-by-hand/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
490392,Getting Started with Illustrator CC,https://www.udemy.com/getting-started-with-illustrator-cc2/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1093760,"Photoshop From Scratch to Logos, Digital Drawing & Projects",https://www.udemy.com/photoshop-from-scratch-to-logos-digital-drawing-projects/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1115504,How to Make Your Own Children's Interactive eBook!,https://www.udemy.com/make-your-own-childrens-interactive-picture-ebook/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
446022,InDesign Basics for Beginners: Learn InDesign Quickly,https://www.udemy.com/indesign-basics-how-to-use-indesign-like-a-pro/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
522784,Create an Accelerated Learning Flowchart with Watercolors,https://www.udemy.com/design-an-information-diet-plan-with-a-watercolor-flowchart/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
311846,How to Create Vector Characters in Illustrator or Photoshop,https://www.udemy.com/how-to-create-vector-characters-in-illustrator-or-photoshop/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
942768,Photoshop Learn Concept Art Manipulation,https://www.udemy.com/photoshop-learn-concept-art-manipulation/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
288850,Make Logo design pay with illustrator in less than a day,https://www.udemy.com/designing-logos-with-illustrator-beginners-to-advanced/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1068664,Create a Majestic Bear on Adobe Illustrator,https://www.udemy.com/bear-adobe-illustrator/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1136446,Adobe Illustrator CC Beginner,https://www.udemy.com/adobe-illustrator-beginner/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1125728,Create Beveled Lettering in Adobe Illustrator,https://www.udemy.com/create-beveled-lettering/,TRUE,Intermediate LevelLevel,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1228708,Learn Adobe Illustrator and Premiere Pro in 1 hour,https://www.udemy.com/learn-adobe-illustrator-and-premiere-pro-in-1-hour/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1095488,Adobe photoshop The  Flying Land compositing,https://www.udemy.com/adobe-photoshop-the-flying-land-compositing/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
381828,Learn Mobile App Design in Photoshop,https://www.udemy.com/design-iosandroid-icons/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
406054,Photoshop: Real World Learning,https://www.udemy.com/photoshop-practical-training/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
585174,Adobe Illustrator Fast Track,https://www.udemy.com/adobe-illustrator-fast-track/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1125814,Mastering Text Animation in After Effect,https://www.udemy.com/master-text-animation-in-ae/,TRUE,Intermediate LevelLevel,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1105636,How to Design A 2D Character in Illustrator,https://www.udemy.com/2d-character-in-illustrator/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
327310,Design Efficiency Intensive,https://www.udemy.com/fd-design-efficiency-intensive/,TRUE,Intermediate LevelLevel,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1080584,Adobe Photoshop CC for Photographers Advanced,https://www.udemy.com/adobe-photoshop-cc-for-photographers-advanced/,TRUE,Expert Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
513212,Adobe InDesign Tips and Tricks,https://www.udemy.com/adobe-indesign-best-tutorials/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1047750,Photoshop CC Training  Creating Fantastic Album Cover Art,https://www.udemy.com/photoshop-cc-training-creating-fantastic-album-cover-art/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
831640,Beginner's Guide to Book Cover Designing.,https://www.udemy.com/beginners-guide-to-book-cover-designing/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
570188,Low Poly Portrait Illustration,https://www.udemy.com/low-poly-portrait-illustration/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
365926,Events Promotion Design,https://www.udemy.com/eventspromotiondesign/,TRUE,Intermediate LevelLevel,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
986832,Adobe Photoshop CC Introduction,https://www.udemy.com/adobe-photoshop-cc-introduction/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1077836,Ecover Mastery in 30 Minutes with NO photoshop skills needed,https://www.udemy.com/ecover-mastery-in-30-minutes/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
872816,Adobe Illustrator in Under 10: Fast info at your Fingertips!,https://www.udemy.com/illustratorunder10/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
518188,An Easy Introduction to Adobe Photoshop,https://www.udemy.com/an-easy-introduction-to-adobe-photoshop/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
726314,Create Beautiful Image Maps for Your Website,https://www.udemy.com/how-to-create-hotspot-image-maps-for-your-website-and-wordpress/,TRUE,Intermediate LevelLevel,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
883828,TShirt Design Workshop 02: Mixed Media Design,https://www.udemy.com/t-shirt-design-workshop-part-2/,TRUE,Intermediate LevelLevel,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
826202,Design a unique bookstorequality Photo Book with Blurb,https://www.udemy.com/photo-book-blurb/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1171720,Learn to Create Deliverable Brand Identity Package,https://www.udemy.com/learn-to-create-deliverable-brand-identity-package/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
117004,How to Draw Pinups and Sexy Women,https://www.udemy.com/how-to-draw-pinups/,TRUE,Intermediate LevelLevel,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
952106,Design & Create Text Logos in Adobe Photoshop CS5,https://www.udemy.com/learn-how-to-design-create-text-logos-in-adobe-photoshop-cs5/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
854746,Freelancing AZ: How To Start A Successful Freelance Career,https://www.udemy.com/freelance-freelancer-freelancing-freelance-web-designer/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
834114,Character Concept Design for Beginners,https://www.udemy.com/character-concept-design-from-beginner-to-pro/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1012262,Icon & Logo Symbol Design in Adobe Illustrator,https://www.udemy.com/icondesign/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1091360,How to Draw Majestic Animals: Cats,https://www.udemy.com/draw-majestic-cats/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
808542,Sketchbook Pro for Beginners,https://www.udemy.com/learn-sketchbook-pro-in-a-weekend/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1142428,Photoshop CC 2017 Full Course,https://www.udemy.com/photoshop-cc-2017-full-course/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1015308,Mobile App Design in Photoshop from Scratch  UI & UX DESIGN,https://www.udemy.com/mobile-app-design-in-photoshop-complete-music-app-design/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1114164,Affinity Designer  making seamless patterns,https://www.udemy.com/affinity-designer-making-seamless-patterns/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
635716,Typography: Learn the Foundation and Designs,https://www.udemy.com/typography-learn-the-foundation-and-designs/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
374652,Sketch 3  New Guide To iOS 8 Mobile App Design (2015),https://www.udemy.com/tutorial-design-youtube-app-ui-ux-sketch3-swift/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
727510,How To Become An Etsy Wholesale Seller,https://www.udemy.com/how-to-become-an-etsy-wholesale-seller/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
579202,How to make Business Cards like a Pro,https://www.udemy.com/the-secrets-of-making-business-cards-like-a-pro/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
699382,Creating animation puzzles with Google Slides,https://www.udemy.com/creating-an-animated-greeting-card-via-google-slides-4/,TRUE,Intermediate LevelLevel,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
20150,iPhone icons gone awesome,https://www.udemy.com/how-to-make-awesome-icons-for-your-iphone-app-in-60-seconds/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
895302,Adobe After Effect: Create 15 Advance Motion Graphic Element,https://www.udemy.com/15-advance-mograph-elements-with-after-effect/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
403764,Learn Sketch 3 Mobile App Design From Scratch,https://www.udemy.com/learn-sketch-3-graphic-design-from-scratch/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
145178,Learn Real Graphic Design,https://www.udemy.com/learn-real-design/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1127944,Designing With Halftones: Create a Dot Pattern Portrait!,https://www.udemy.com/halftones/,TRUE,Intermediate LevelLevel,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
435626,A Beginners Guide to creating Vector Graphics With Photoshop,https://www.udemy.com/beginners-guide-course-to-vector-graphics-with-adobe-photoshop-course/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1114470,Adobe Photoshop CS6 para Iniciantes,https://www.udemy.com/adobe-photoshop-cs6-para-iniciantes/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1143148,PHOTOSHOP: Dessiner l'affiche du film Rogue One en style BD,https://www.udemy.com/photoshop-dessiner-laffiche-du-film-rogue-one-en-style-bd/,TRUE,Intermediate LevelLevel,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
640164,Doble exposición con Photoshop,https://www.udemy.com/doble-exposicion-con-photoshop/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1141560,Débuter avec KRITA,https://www.udemy.com/debuter-avec-krita/,TRUE,Intermediate LevelLevel,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1139792,会声会影深度教学,https://www.udemy.com/nice-ppt/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1221032,Criando um poster com foto colagem digital,https://www.udemy.com/criando-poster-digital-foto-colagem/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1075366,Adobe InDesign CC 2017 Quick Start,https://www.udemy.com/adobe-indesign-cc-2017-quick-start/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
223884,初めてのiDraw入門,https://www.udemy.com/first-idraw/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1164488,Interiores Sostenibles 101,https://www.udemy.com/interiores-sostenibles-101/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1122306,Wordpress: Comment utiliser le thème FABLE,https://www.udemy.com/wordpress-comment-utiliser-le-theme-fable/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
177584,Adobe InDesign CS6,https://www.udemy.com/adobe-indesign-cs62/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
586914,Aprende Photoshop con Ejercicios Prácticos.,https://www.udemy.com/aprende-photoshop-con-ejercicios-practicos/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
397204,Typography Design: Learn Web Typography The Practical Way,https://www.udemy.com/typography-design-learn-web-typography/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
58791,Toon Boom Studio Tutorial  Cartoon Animation Made Simple,https://www.udemy.com/toon-boom-studio-tutorial/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1182330,Learn Logo Designing: 5 Types of Logo Designs in Illustrator,https://www.udemy.com/learn-logo-design-tutorial-in-illustrator-beginners/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
172906,Practical Font Design,https://www.udemy.com/practical-font-design/,TRUE,Intermediate LevelLevel,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
766906,Smashing Photoshop CC/CS,https://www.udemy.com/smashing-photoshop/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
379814,"Sketching: How to Draw People, Hands, Eyes, Buildings & Cars",https://www.udemy.com/sketching-drawing/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
445102,Converting Type to Outlines in Adobe InDesign,https://www.udemy.com/type-to-outlines-indesign/,TRUE,Intermediate LevelLevel,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
655198,Siemens NX Unigraphics (UG) Basic to Advance 3D Modelling,https://www.udemy.com/siemens-nx-unigraphics-ug-basic-to-advance-3d-modelling/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
575040,Typography From A to Z,https://www.udemy.com/typography-from-a-to-z/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
966268,Digital Asset Designer: Creating and Selling Mockups,https://www.udemy.com/digital-asset-designer-mockups/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
536780,Adobe Illustrator CC  From scratch ,https://www.udemy.com/adobe-illustrator-cc-from-scratch/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
431562,Photoshop: 5 Practical Techniques to Improve Your Skills,https://www.udemy.com/photoshop-5-practical-techniques-to-improve-your-skills/,TRUE,Intermediate LevelLevel,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1047408,Easy Coloring Book Design,https://www.udemy.com/easy-coloring-book-design/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
987865,Make Patterns in Illustrator,https://www.udemy.com/make-patterns-in-illustrator/,TRUE,Beginner Level,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
371900,Learn to create Text fire effect in Adobe Photoshop ,https://www.udemy.com/learn-to-create-text-fire-effect-in-adobe-photoshop/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
995384,Professional Business Logo Design Using Free Online Tools,https://www.udemy.com/professional-business-logo-design-using-free-online-tools/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1252410,Beginners Guide to Kindle Ebook Covers Design With Fireworks,https://www.udemy.com/beginners-guide-to-kindle-ebook-covers-design-with-fireworks/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
1216554,Photoshop isn't like what you imagine A to Z .,https://www.udemy.com/photoshop-a-to-z/,TRUE,All Levels,Graphic Design,English,https://getblogo.com/wp-content/uploads/2020/06/1-8.jpg
